,Unnamed: 0,customer,state,gender,education,customer lifetime value,income,monthly premium auto,number of open complaints,policy type,vehicle class,total claim amount
4574,2634,DP97298,California,M,High School or Below,9710,33190,123,0,Personal Auto,Sports Car,40
4575,2635,JH73645,California,M,High School or Below,15190,0,71,4,Personal Auto,Four-Door Car,839
4576,2636,SK98708,Oregon,F,College,4069,0,117,0,Corporate Auto,Four-Door Car,609
4577,2637,ZZ62245,Oregon,F,High School or Below,6612,0,97,2,Personal Auto,Four-Door Car,669
4578,2638,AU46604,California,M,Bachelor,2030,0,64,1,Personal Auto,Four-Door Car,731
4579,2639,HD44279,Arizona,F,Bachelor,5090,25226,71,1,Personal Auto,Four-Door Car,340
4580,2640,LS99940,California,F,Master,3353,63398,83,0,Personal Auto,Four-Door Car,292
4581,2641,EY27917,Oregon,M,Master,8532,30092,108,0,Personal Auto,SUV,192
4582,2642,ZJ22033,Washington,M,College,2647,37876,69,0,Corporate Auto,Four-Door Car,300
4583,2643,TZ60132,Oregon,F,High School or Below,6071,12201,84,0,Corporate Auto,Four-Door Car,604
4584,2644,XG74199,Oregon,M,College,9061,37970,115,0,Personal Auto,SUV,124
4585,2645,YM74115,Nevada,M,Bachelor,2531,28898,67,0,Corporate Auto,Four-Door Car,82
4586,2646,LO48126,Oregon,F,High School or Below,2467,23845,61,0,Personal Auto,Four-Door Car,292
4587,2647,NM37561,California,M,High School or Below,7408,62810,187,1,Corporate Auto,Luxury Car,32
4588,2648,HW19141,Oregon,F,Bachelor,3452,65773,89,4,Corporate Auto,Four-Door Car,245
4589,2649,OD21455,California,M,Bachelor,4481,0,69,0,Personal Auto,Four-Door Car,232
4590,2650,WN14477,California,M,Bachelor,21235,0,86,0,Personal Auto,Four-Door Car,568
4591,2651,YK88644,Nevada,M,Master,3370,0,95,1,Personal Auto,Four-Door Car,476
4592,2652,YO41331,Oregon,F,College,3746,41479,94,1,Personal Auto,Two-Door Car,19
4593,2653,PB39857,California,M,Master,5129,72433,126,0,Personal Auto,SUV,343
4594,2654,NW67881,Oregon,M,Bachelor,12300,74586,103,0,Personal Auto,SUV,494
4595,2655,BN13780,California,F,Bachelor,18065,0,234,0,Personal Auto,Luxury SUV,1135
4596,2656,EZ70847,Washington,F,College,19644,67326,69,0,Corporate Auto,Four-Door Car,331
4597,2657,YR75102,Arizona,M,College,35900,25285,114,0,Personal Auto,SUV,547
4598,2658,RS30611,Arizona,M,High School or Below,6838,15871,89,0,Personal Auto,Four-Door Car,427
4599,2659,QT61438,Oregon,M,Master,6519,38795,82,1,Corporate Auto,Two-Door Car,393
4600,2660,MD44130,Oregon,M,High School or Below,5712,24882,72,0,Corporate Auto,Two-Door Car,345
4601,2661,MS78828,Nevada,F,College,5126,33169,128,0,Personal Auto,SUV,614
4602,2662,DG31826,California,M,Bachelor,4984,86305,62,0,Corporate Auto,Four-Door Car,80
4603,2663,WW67905,Oregon,M,High School or Below,4102,0,112,0,Corporate Auto,SUV,537
4604,2664,LS92540,California,F,College,4111,32210,103,0,Corporate Auto,SUV,494
4605,2665,RP92511,Nevada,M,Bachelor,11085,69090,139,0,Personal Auto,Sports Car,387
4606,2666,LK63879,California,F,High School or Below,4745,0,63,0,Personal Auto,Four-Door Car,523
4607,2667,BT20606,Arizona,M,Doctor,5837,83308,73,1,Personal Auto,Four-Door Car,419
4608,2668,WW31823,Oregon,F,High School or Below,19190,39034,68,0,Personal Auto,Four-Door Car,466
4609,2669,MN79082,Oregon,M,College,6444,46750,82,1,Corporate Auto,Two-Door Car,672
4610,2670,ID89933,Oregon,F,Doctor,7255,39786,91,1,Personal Auto,Four-Door Car,365
4611,2671,NM77390,Nevada,M,High School or Below,8197,56788,108,5,Special Auto,SUV,579
4612,2672,NN79124,Nevada,M,Bachelor,4554,90156,114,0,Personal Auto,SUV,388
4613,2673,DF97701,Oregon,F,Bachelor,7069,63867,89,1,Corporate Auto,Four-Door Car,432
4614,2674,EJ73184,California,F,Bachelor,4743,83413,118,0,Personal Auto,SUV,134
4615,2675,GE43335,Nevada,M,College,4019,0,118,0,Personal Auto,SUV,566
4616,2676,HB68898,Oregon,F,Bachelor,20239,36116,171,2,Corporate Auto,SUV,158
4617,2677,UP80657,Washington,M,College,2674,56342,69,0,Corporate Auto,Four-Door Car,331
4618,2678,PR13091,Oregon,F,College,9206,55542,117,0,Personal Auto,Sports Car,310
4619,2679,YV73432,Oregon,M,College,23187,58466,66,1,Personal Auto,Two-Door Car,316
4620,2680,CG90504,Oregon,F,College,4770,12964,65,0,Personal Auto,Two-Door Car,362
4621,2681,SH12501,Washington,M,High School or Below,3768,43412,94,0,Personal Auto,Two-Door Car,509
4622,2682,ZR58728,Nevada,M,Master,2893,82611,74,1,Personal Auto,Four-Door Car,355
4623,2683,NS57426,Arizona,M,Bachelor,11611,28915,76,0,Personal Auto,Four-Door Car,364
4624,2684,HU99414,Oregon,M,High School or Below,14246,0,207,0,Personal Auto,Luxury Car,1490
4625,2685,LP86596,Arizona,F,High School or Below,2554,0,70,0,Personal Auto,Four-Door Car,336
4626,2686,HR92775,California,F,College,3226,91774,81,0,Personal Auto,Four-Door Car,285
4627,2687,DQ69331,Washington,M,High School or Below,2227,27972,61,0,Personal Auto,Four-Door Car,292
4628,2688,SP41790,California,M,Bachelor,10623,0,96,0,Personal Auto,Four-Door Car,460
4629,2689,YA52900,Oregon,M,College,8304,0,122,2,Corporate Auto,SUV,681
4630,2690,RQ88363,California,F,College,5155,77857,64,0,Personal Auto,Four-Door Car,160
4631,2691,OZ37864,Oregon,F,Bachelor,4407,0,62,0,Personal Auto,Four-Door Car,114
4632,2692,EH27304,California,F,Doctor,2955,56502,74,0,Personal Auto,Four-Door Car,355
4633,2693,CR37971,Oregon,M,Bachelor,3900,95018,97,0,Personal Auto,Four-Door Car,315
4634,2694,KL54950,Oregon,M,Bachelor,4531,23705,122,4,Personal Auto,SUV,585
4635,2695,DS75515,California,M,Bachelor,2813,72333,70,0,Personal Auto,Two-Door Car,177
4636,2696,YW72997,Arizona,M,High School or Below,7196,0,107,0,Personal Auto,SUV,770
4637,2697,MR13691,Arizona,M,Bachelor,6301,47622,80,0,Personal Auto,Four-Door Car,305
4638,2698,PP20957,Nevada,F,Bachelor,7799,0,105,0,Personal Auto,SUV,504
4639,2699,KJ41153,Oregon,M,College,8292,79632,106,1,Personal Auto,SUV,344
4640,2700,WX49215,Oregon,M,Master,18534,16154,62,1,Personal Auto,Four-Door Car,91
4641,2701,CH78309,Oregon,M,College,2906,72211,73,0,Personal Auto,Four-Door Car,44
4642,2702,UF54329,California,M,College,6089,70892,76,0,Corporate Auto,Two-Door Car,206
4643,2703,CQ59706,Washington,F,College,5016,49367,63,0,Personal Auto,Four-Door Car,69
4644,2704,KP77095,Arizona,F,Bachelor,15470,68086,194,0,Corporate Auto,SUV,218
4645,2705,PP14656,Washington,M,Master,5680,90353,70,0,Personal Auto,Two-Door Car,72
4646,2706,QM74025,Oregon,F,High School or Below,4582,49558,115,0,Personal Auto,SUV,552
4647,2707,RW67951,Washington,M,Bachelor,8663,93485,72,0,Personal Auto,Four-Door Car,127
4648,2708,ED13353,Oregon,M,High School or Below,5274,10629,74,0,Personal Auto,Four-Door Car,532
4649,2709,LG49010,California,M,Bachelor,2620,10237,72,0,Personal Auto,Two-Door Car,253
4650,2710,UA74474,Oregon,F,College,4515,87517,112,1,Corporate Auto,Four-Door Car,802
4651,2711,AC79024,Nevada,M,Bachelor,5533,23241,70,0,Personal Auto,Two-Door Car,504
4652,2712,SD61306,Arizona,M,High School or Below,5216,60861,66,0,Personal Auto,Four-Door Car,65
4653,2713,PF88939,Nevada,M,Doctor,7860,21726,104,0,Personal Auto,SUV,697
4654,2714,FG64765,Arizona,M,Bachelor,5016,36313,67,2,Personal Auto,Four-Door Car,300
4655,2715,DC79319,California,F,Bachelor,3351,29160,87,0,Personal Auto,Two-Door Car,417
4656,2716,HS45195,California,M,High School or Below,6732,0,99,0,Personal Auto,Two-Door Car,712
4657,2717,VN73653,Oregon,M,College,6423,0,188,0,Corporate Auto,Luxury SUV,1621
4658,2718,WL72919,California,F,College,4974,48139,63,0,Personal Auto,Four-Door Car,329
4659,2719,DO31181,Oregon,F,College,4739,0,76,5,Personal Auto,Two-Door Car,38
4660,2720,WY23230,Oregon,F,College,6086,13688,84,0,Personal Auto,Two-Door Car,403
4661,2721,SK89479,California,M,College,5016,0,73,0,Corporate Auto,Four-Door Car,525
4662,2722,BM30720,Nevada,F,High School or Below,7341,27649,63,0,Personal Auto,Four-Door Car,302
4663,2723,XG92008,Arizona,F,Master,3215,24191,80,0,Personal Auto,Four-Door Car,103
4664,2724,CJ46674,Oregon,M,High School or Below,2533,0,71,0,Corporate Auto,Four-Door Car,517
4665,2725,UJ31096,Oregon,F,High School or Below,5340,58493,67,0,Personal Auto,Four-Door Car,321
4666,2726,GS44464,California,F,High School or Below,3644,82477,90,0,Personal Auto,Two-Door Car,432
4667,2727,XP35430,Oregon,F,College,6382,88663,79,0,Special Auto,Four-Door Car,379
4668,2728,QI51950,Nevada,F,High School or Below,4303,74057,109,0,Personal Auto,SUV,523
4669,2729,PL88841,Arizona,M,Bachelor,4228,0,63,2,Corporate Auto,Two-Door Car,302
4670,2730,ZW51790,Arizona,F,College,10426,52342,66,3,Personal Auto,Two-Door Car,316
4671,2731,MY80820,California,M,Bachelor,2484,42012,63,0,Corporate Auto,Four-Door Car,40
4672,2732,NE13752,Arizona,M,Bachelor,8232,56021,69,0,Personal Auto,Four-Door Car,279
4673,2733,VL51487,California,M,High School or Below,21768,35124,137,0,Personal Auto,SUV,986
4674,2734,DD97473,Oregon,F,High School or Below,2160,0,62,1,Personal Auto,Four-Door Car,439
4675,2735,QJ89807,Nevada,F,High School or Below,4423,0,125,0,Personal Auto,SUV,900
4676,2736,GK24074,Arizona,F,College,3691,37202,93,0,Personal Auto,Two-Door Car,322
4677,2737,DL61016,Oregon,M,College,4940,65985,71,5,Special Auto,Four-Door Car,42
4678,2738,EV60177,California,F,High School or Below,8503,87771,74,4,Personal Auto,Four-Door Car,355
4679,2739,OS96036,Arizona,F,College,41143,63624,115,2,Personal Auto,SUV,306
4680,2740,AF37776,California,F,Bachelor,10419,80192,129,0,Personal Auto,SUV,200
4681,2741,NC78961,Oregon,M,Bachelor,4139,35945,105,0,Personal Auto,SUV,756
4682,2742,YA15471,Oregon,M,College,7627,93004,63,0,Corporate Auto,Four-Door Car,205
4683,2743,KX80728,Washington,M,High School or Below,6162,0,89,0,Personal Auto,Four-Door Car,941
4684,2744,VV47792,California,F,College,25807,71210,214,1,Personal Auto,Luxury Car,1027
4685,2745,GE80842,Oregon,F,College,15506,99159,190,0,Personal Auto,Luxury SUV,912
4686,2746,QA93530,Nevada,F,College,5757,81491,72,0,Personal Auto,Four-Door Car,61
4687,2747,GA27295,California,F,Master,39365,99875,108,0,Personal Auto,SUV,114
4688,2748,EL55611,California,F,High School or Below,5555,51705,139,0,Personal Auto,SUV,545
4689,2749,TL39050,Arizona,F,Bachelor,23893,39837,201,0,Corporate Auto,Luxury SUV,381
4690,2750,ZQ96022,Oregon,F,College,9594,31421,81,0,Personal Auto,Two-Door Car,388
4691,2751,OM69210,Arizona,M,Bachelor,5411,81531,135,0,Personal Auto,SUV,420
4692,2752,VU72280,California,F,Bachelor,5318,25134,67,0,Corporate Auto,Four-Door Car,321
4693,2753,WC21189,California,F,College,7731,37386,97,0,Corporate Auto,Four-Door Car,465
4694,2754,JX50334,California,F,College,2004,0,66,4,Corporate Auto,Four-Door Car,316
4695,2755,GB70736,Oregon,F,College,5510,99553,68,0,Corporate Auto,Four-Door Car,111
4696,2756,PU21485,Arizona,F,Bachelor,11158,0,161,0,Corporate Auto,SUV,1159
4697,2757,MF49636,Arizona,M,High School or Below,5390,70705,69,2,Personal Auto,Two-Door Car,272
4698,2758,TG29325,Nevada,F,College,2658,22724,69,0,Personal Auto,Four-Door Car,9
4699,2759,MW83318,Oregon,F,College,8826,26320,111,0,Corporate Auto,SUV,603
4700,2760,LM54297,Nevada,M,Bachelor,4713,0,69,0,Personal Auto,Four-Door Car,806
4701,2761,NI78185,California,M,College,2393,0,70,0,Personal Auto,Four-Door Car,425
4702,2762,HL14274,California,F,College,11895,88218,99,0,Personal Auto,Two-Door Car,50
4703,2763,SF86727,Nevada,M,Master,5580,25180,70,0,Personal Auto,Four-Door Car,235
4704,2764,EM89554,Oregon,F,Bachelor,8617,48091,108,0,Personal Auto,SUV,132
4705,2765,XP50892,Oregon,M,High School or Below,3940,92539,100,0,Corporate Auto,SUV,25
4706,2766,VH77056,Arizona,F,Bachelor,2448,40658,61,1,Personal Auto,Four-Door Car,38
4707,2767,JF19701,Arizona,M,Bachelor,4439,75453,112,0,Special Auto,SUV,163
4708,2768,JN49891,Oregon,M,College,2534,94003,64,0,Personal Auto,Four-Door Car,307
4709,2769,CX65318,Arizona,M,Master,17420,31737,218,0,Personal Auto,Luxury SUV,1046
4710,2770,HL35876,Washington,M,College,2393,0,70,0,Personal Auto,Four-Door Car,425
4711,2771,RD87161,Washington,F,High School or Below,2681,0,71,1,Personal Auto,Four-Door Car,340
4712,2772,CF50291,California,F,College,4272,0,114,0,Personal Auto,Four-Door Car,1343
4713,2773,VF35858,California,M,Bachelor,15284,48885,190,0,Personal Auto,Luxury Car,1090
4714,2774,XG55762,Nevada,F,Bachelor,20186,0,79,0,Corporate Auto,Four-Door Car,379
4715,2775,EC28314,California,M,Bachelor,4984,86305,62,0,Personal Auto,Four-Door Car,80
4716,2776,GR53936,Oregon,F,Bachelor,5246,28909,66,0,Corporate Auto,Two-Door Car,456
4717,2777,DV51398,California,M,High School or Below,8827,0,123,1,Personal Auto,SUV,1088
4718,2778,YF81002,Oregon,M,College,3269,26140,84,1,Personal Auto,Two-Door Car,403
4719,2779,YM20358,Oregon,M,Bachelor,16979,35095,73,0,Personal Auto,Two-Door Car,525
4720,2780,AZ75509,Arizona,F,Bachelor,2479,31678,63,0,Personal Auto,Two-Door Car,76
4721,2781,No93155,Arizona,M,Master,7200,28245,62,0,Personal Auto,Two-Door Car,297
4722,2782,FG21322,Oregon,F,Bachelor,7917,0,72,0,Personal Auto,Four-Door Car,345
4723,2783,GO44613,Nevada,F,High School or Below,24061,19168,106,1,Personal Auto,SUV,508
4724,2784,ZW93288,California,F,Master,19160,22705,239,0,Personal Auto,Luxury SUV,1294
4725,2785,MS67230,Nevada,F,College,23295,86481,65,0,Corporate Auto,Two-Door Car,189
4726,2786,FQ32742,Arizona,M,Doctor,7553,38008,68,4,Personal Auto,Four-Door Car,321
4727,2787,YF30946,California,M,College,2405,63032,61,0,Personal Auto,Four-Door Car,404
4728,2788,TH69908,Washington,F,College,4865,27228,129,4,Personal Auto,Sports Car,238
4729,2789,QA78691,Nevada,F,Bachelor,16388,0,68,1,Personal Auto,Four-Door Car,483
4730,2790,NL44360,Oregon,F,Bachelor,2611,13424,71,0,Personal Auto,Four-Door Car,340
4731,2791,HO77809,Oregon,F,College,8688,59098,110,0,Personal Auto,SUV,665
4732,2792,MC30750,Oregon,F,Master,13736,16181,181,0,Personal Auto,SUV,1261
4733,2793,HU41273,Oregon,M,High School or Below,8564,95697,107,0,Personal Auto,Sports Car,178
4734,2794,VS73599,Arizona,M,College,7019,26806,63,0,Personal Auto,Four-Door Car,302
4735,2795,TO74000,Oregon,M,High School or Below,8114,30595,69,0,Corporate Auto,Four-Door Car,446
4736,2796,MS45259,Nevada,M,College,4864,88079,61,0,Personal Auto,Two-Door Car,121
4737,2797,LI45265,Oregon,F,Bachelor,8569,99803,71,0,Personal Auto,Four-Door Car,189
4738,2798,LK70293,Nevada,F,High School or Below,17793,0,118,0,Personal Auto,Four-Door Car,1118
4739,2799,FY24370,Oregon,M,Bachelor,12944,0,191,0,Personal Auto,Luxury Car,1375
4740,2800,YE64125,Oregon,F,College,2649,36283,68,1,Personal Auto,Four-Door Car,291
4741,2801,QT39025,Arizona,F,Bachelor,4582,66991,115,0,Personal Auto,SUV,399
4742,2802,LO15516,California,M,Bachelor,2691,34322,70,2,Corporate Auto,Four-Door Car,336
4743,2803,FM47139,Oregon,F,College,2466,44855,63,1,Personal Auto,Four-Door Car,103
4744,2804,LW59140,Arizona,M,Bachelor,9277,97729,115,1,Personal Auto,Four-Door Car,221
4745,2805,JA26024,Oregon,F,High School or Below,4142,48263,104,0,Personal Auto,Two-Door Car,674
4746,2806,YF16441,California,F,Bachelor,27990,68343,79,0,Personal Auto,Two-Door Car,379
4747,2807,QT43282,Oregon,M,Master,9409,76847,118,0,Corporate Auto,SUV,31
4748,2808,NL17964,Oregon,M,High School or Below,2581,35795,65,0,Personal Auto,Four-Door Car,312
4749,2809,CD27895,California,F,Bachelor,7637,0,71,0,Personal Auto,Four-Door Car,340
4750,2810,CF62992,Oregon,F,High School or Below,2471,53074,61,0,Personal Auto,Two-Door Car,268
4751,2811,QK23742,California,F,College,2302,0,63,0,Corporate Auto,Four-Door Car,732
4752,2812,UV64489,Arizona,F,Bachelor,8716,28743,112,0,Personal Auto,SUV,537
4753,2813,ED65109,California,F,College,5207,81839,65,1,Personal Auto,Four-Door Car,74
4754,2814,SC40169,Oregon,F,College,2719,14030,72,0,Personal Auto,Two-Door Car,345
4755,2815,PW88443,Oregon,F,College,2452,32764,61,0,Personal Auto,Two-Door Car,292
4756,2816,YZ38778,Oregon,M,Master,3829,74775,95,0,Personal Auto,Four-Door Car,676
4757,2817,EO77382,Arizona,F,Bachelor,8873,53503,114,0,Personal Auto,Four-Door Car,547
4758,2818,SM42728,California,M,College,15925,34455,135,0,Personal Auto,SUV,648
4759,2819,PX31667,Washington,M,High School or Below,2952,52198,74,0,Personal Auto,Two-Door Car,355
4760,2820,NC35008,Oregon,F,College,15923,64429,133,2,Personal Auto,SUV,222
4761,2821,XC77244,Oregon,M,High School or Below,7285,44788,61,0,Personal Auto,Four-Door Car,386
4762,2822,UM52895,California,F,Bachelor,13104,30130,110,0,Personal Auto,SUV,528
4763,2823,WV39838,Arizona,F,College,2436,0,65,0,Personal Auto,Two-Door Car,149
4764,2824,IT92328,Nevada,M,High School or Below,9350,0,275,1,Corporate Auto,Luxury SUV,1980
4765,2825,QD86074,Oregon,F,High School or Below,9035,34337,113,0,Corporate Auto,Four-Door Car,542
4766,2826,WH80404,California,M,High School or Below,17250,22276,111,1,Personal Auto,SUV,783
4767,2827,XH20787,California,M,College,2549,52980,64,0,Personal Auto,Four-Door Car,191
4768,2828,ZU50513,California,F,Bachelor,8954,97736,74,0,Personal Auto,Four-Door Car,60
4769,2829,TW42649,Washington,F,College,2467,0,67,0,Corporate Auto,Two-Door Car,222
4770,2830,QH46481,Washington,F,High School or Below,7700,0,73,1,Corporate Auto,Four-Door Car,792
4771,2831,MQ73697,Nevada,F,College,3776,68727,94,0,Corporate Auto,Two-Door Car,386
4772,2832,UG48681,Nevada,M,Bachelor,8044,71391,67,0,Personal Auto,Four-Door Car,284
4773,2833,ID58230,California,F,College,5029,62271,63,0,Personal Auto,Four-Door Car,25
4774,2834,DY35486,California,M,High School or Below,19957,0,187,0,Personal Auto,Luxury Car,1346
4775,2835,EP64833,California,F,High School or Below,6179,0,86,0,Corporate Auto,Four-Door Car,412
4776,2836,MC69755,Washington,F,Bachelor,5678,0,76,0,Personal Auto,Four-Door Car,364
4777,2837,ZZ41158,Washington,M,College,4089,28506,104,0,Personal Auto,SUV,499
4778,2838,QM59790,Arizona,F,High School or Below,3142,0,86,0,Personal Auto,Four-Door Car,412
4779,2839,LL67008,California,F,Bachelor,22895,0,94,0,Corporate Auto,Four-Door Car,676
4780,2840,ZU69163,California,F,Doctor,5586,94161,69,0,Personal Auto,Four-Door Car,108
4781,2841,EB72052,Oregon,M,College,12105,33345,102,0,Personal Auto,SUV,694
4782,2842,WA60547,California,F,College,11971,64195,158,4,Personal Auto,SUV,618
4783,2843,RV97631,Oregon,F,College,15328,0,138,0,Corporate Auto,SUV,688
4784,2844,SS20130,Oregon,F,Bachelor,5424,67414,68,0,Personal Auto,Four-Door Car,148
4785,2845,ZI72165,Arizona,M,High School or Below,4981,33176,63,0,Corporate Auto,Four-Door Car,302
4786,2846,HD29166,Oregon,F,Bachelor,14635,0,139,0,Personal Auto,SUV,667
4787,2847,NP30139,Oregon,M,College,6862,56779,86,0,Corporate Auto,Four-Door Car,435
4788,2848,FV54537,California,M,College,13745,40810,114,0,Personal Auto,SUV,780
4789,2849,SG62327,Nevada,M,High School or Below,8111,30622,68,0,Corporate Auto,Four-Door Car,326
4790,2850,FX26050,Oregon,M,Doctor,22712,14119,67,0,Special Auto,Two-Door Car,68
4791,2851,DU50092,Oregon,F,College,56675,77237,283,0,Personal Auto,Luxury SUV,1358
4792,2852,EU48798,Nevada,F,College,8160,24980,71,0,Personal Auto,Two-Door Car,511
4793,2853,WE93328,Nevada,F,High School or Below,3919,66676,97,0,Corporate Auto,Four-Door Car,558
4794,2854,KP83069,California,F,High School or Below,7286,0,69,1,Personal Auto,Four-Door Car,669
4795,2855,GO56075,Oregon,M,High School or Below,7589,0,69,0,Personal Auto,Four-Door Car,331
4796,2856,DI19952,Arizona,F,Bachelor,9032,0,82,0,Personal Auto,Four-Door Car,157
4797,2857,SV58690,California,M,Bachelor,5555,41853,71,0,Personal Auto,Two-Door Car,155
4798,2858,RF35142,Nevada,F,Bachelor,8257,23815,73,0,Personal Auto,Four-Door Car,424
4799,2859,CU69816,California,M,Bachelor,2721,22885,73,0,Corporate Auto,Four-Door Car,386
4800,2860,JM67025,Nevada,M,High School or Below,5230,32630,66,0,Personal Auto,Four-Door Car,202
4801,2861,OB69329,California,F,College,6273,18577,86,0,Personal Auto,Four-Door Car,412
4802,2862,GF19726,Oregon,M,High School or Below,5866,75952,73,0,Personal Auto,Two-Door Car,350
4803,2863,FH39427,Nevada,M,Bachelor,8802,96390,73,0,Corporate Auto,Two-Door Car,316
4804,2864,VM69145,California,F,College,8722,25680,73,0,Personal Auto,Two-Door Car,332
4805,2865,GN76399,Nevada,M,Bachelor,8178,0,112,0,Personal Auto,Four-Door Car,806
4806,2866,IV94496,Nevada,M,High School or Below,43217,51504,220,0,Personal Auto,Luxury SUV,2552
4807,2867,NM91640,Oregon,M,High School or Below,2442,0,74,3,Personal Auto,Four-Door Car,532
4808,2868,DS46955,California,F,Master,2919,41456,73,0,Personal Auto,Four-Door Car,257
4809,2869,LU82585,Nevada,M,High School or Below,6366,44368,80,0,Personal Auto,Two-Door Car,384
