,customer,state,customer lifetime value,education,gender,income,monthly premium auto,number of open complaints,policy type,total claim amount,vehicle class
3572,MZ85889,California,5421,Master,F,25778,68,0,Corporate Auto,20,Two-Door Car
3573,GL82358,Nevada,2514,High School or Below,F,43860,65,0,Corporate Auto,156,Four-Door Car
3574,AM94127,Oregon,5157,College,M,93303,65,0,Corporate Auto,40,Four-Door Car
3575,TO19482,Oregon,4874,High School or Below,M,67467,61,0,Personal Auto,365,Two-Door Car
3576,WA68850,Arizona,4198,High School or Below,M,30598,106,0,Personal Auto,508,SUV
3577,ER97256,Arizona,5380,College,F,55350,67,0,Personal Auto,321,Four-Door Car
3578,CK85904,California,13466,High School or Below,F,11432,119,0,Corporate Auto,571,SUV
3579,GH30325,Oregon,2424,College,M,27093,61,0,Personal Auto,292,Four-Door Car
3580,LG98245,Nevada,3823,Bachelor,M,0,108,0,Personal Auto,777,SUV
3581,KW31376,Oregon,13883,High School or Below,F,0,197,0,Corporate Auto,1418,Luxury Car
3582,XZ45224,Oregon,2438,College,F,38961,62,0,Corporate Auto,297,Two-Door Car
3583,HD56196,Oregon,34090,Doctor,F,51840,94,0,Corporate Auto,33,Two-Door Car
3584,EM39400,Nevada,2840,Bachelor,M,79181,72,0,Personal Auto,241,Four-Door Car
3585,FP39090,Oregon,24127,Bachelor,M,14072,71,0,Special Auto,511,Four-Door Car
3586,CE17166,California,7596,College,M,56225,97,0,Personal Auto,465,Four-Door Car
3587,HF67477,Washington,15096,High School or Below,M,14909,199,0,Personal Auto,1238,Luxury Car
3588,GJ79432,Nevada,6005,High School or Below,M,26876,76,0,Personal Auto,364,Four-Door Car
3589,ZE17448,Oregon,3455,College,M,68401,88,0,Personal Auto,242,Four-Door Car
3590,SK65854,Nevada,5728,College,F,29730,72,0,Personal Auto,463,Four-Door Car
3591,RT23641,Oregon,5163,High School or Below,F,35577,130,0,Personal Auto,574,SUV
3592,PY79113,California,2602,Master,M,41958,66,1,Corporate Auto,206,Four-Door Car
3593,EP61197,Oregon,32643,Master,F,77915,115,0,Personal Auto,552,Four-Door Car
3594,IL12516,Oregon,2789,Bachelor,F,15514,74,0,Corporate Auto,355,Four-Door Car
3595,BF55854,Nevada,11250,College,F,29505,284,0,Personal Auto,1979,Luxury Car
3596,GP19791,California,16510,College,F,31356,68,0,Personal Auto,326,Two-Door Car
3597,II16403,California,7607,College,F,31456,199,0,Personal Auto,436,Luxury SUV
3598,SS28002,Arizona,5603,High School or Below,F,95284,69,0,Personal Auto,327,Four-Door Car
3599,VT97066,Nevada,6674,High School or Below,M,0,98,0,Personal Auto,931,Two-Door Car
3600,FH97700,Washington,4049,Bachelor,F,62864,104,0,Personal Auto,171,Two-Door Car
3601,NB96938,Oregon,4958,College,M,22842,65,0,Personal Auto,468,Four-Door Car
3602,HY32811,California,7850,Bachelor,F,67186,66,0,Personal Auto,184,Four-Door Car
3603,MB69465,Arizona,6382,High School or Below,M,0,87,0,Personal Auto,417,Four-Door Car
3604,LE12086,Oregon,5737,College,F,68946,71,0,Personal Auto,309,Four-Door Car
3605,IO89174,Oregon,7688,Bachelor,F,56680,100,2,Personal Auto,480,SUV
3606,DB26077,Arizona,4873,High School or Below,F,18866,126,0,Personal Auto,604,SUV
3607,NB98740,California,2824,High School or Below,F,82875,70,0,Personal Auto,455,Four-Door Car
3608,EL82767,Arizona,3722,College,F,0,109,2,Personal Auto,523,SUV
3609,AK54675,California,5535,Bachelor,F,84863,138,0,Corporate Auto,691,SUV
3610,EW67766,California,4727,College,F,0,127,0,Personal Auto,609,SUV
3611,JS36743,California,2378,Bachelor,M,54753,61,0,Personal Auto,292,Four-Door Car
3612,TV20901,California,9337,College,F,76381,116,0,Special Auto,556,Two-Door Car
3613,LQ20969,California,6189,Bachelor,M,59523,78,1,Personal Auto,343,Four-Door Car
3614,BZ33435,Arizona,5638,Bachelor,F,56017,71,0,Corporate Auto,51,Four-Door Car
3615,OA55110,Arizona,5264,Master,M,14306,74,3,Corporate Auto,355,Four-Door Car
3616,YJ42538,Arizona,4035,Bachelor,F,21359,101,0,Personal Auto,484,Sports Car
3617,XB64207,Arizona,4117,Bachelor,F,86101,102,0,Personal Auto,344,SUV
3618,KZ80424,Washington,8382,Bachelor,M,25998,71,0,Personal Auto,791,Four-Door Car
3619,BC34309,California,2435,Master,F,64341,61,0,Personal Auto,79,Four-Door Car
3620,JC34468,California,6599,High School or Below,F,36060,165,0,Special Auto,774,Sports Car
3621,ON34922,Oregon,5353,High School or Below,M,61894,67,0,Personal Auto,266,Four-Door Car
3622,MQ93707,Oregon,6747,High School or Below,M,26721,65,3,Personal Auto,312,Four-Door Car
3623,SY28542,Nevada,7412,Bachelor,F,59940,94,0,Personal Auto,303,Four-Door Car
3624,RA29518,Washington,5512,Master,M,45971,138,0,Special Auto,139,SUV
3625,No34698,Oregon,4015,Bachelor,M,80055,100,0,Corporate Auto,121,SUV
3626,VK37392,Arizona,7772,College,M,58345,98,0,Personal Auto,346,Four-Door Car
3627,LJ43082,Oregon,4638,College,F,0,71,3,Personal Auto,143,Two-Door Car
3628,FI90697,Oregon,10507,Bachelor,M,76549,132,0,Personal Auto,616,SUV
3629,DR93103,Arizona,17556,Master,F,36212,73,0,Personal Auto,119,Two-Door Car
3630,XR37151,California,9103,Bachelor,F,0,131,0,Personal Auto,628,Sports Car
3631,ZZ43513,California,13110,High School or Below,M,73597,114,5,Personal Auto,485,SUV
3632,QW81912,California,8006,High School or Below,F,63762,99,0,Personal Auto,108,Four-Door Car
3633,AZ50087,California,6807,Bachelor,M,32787,86,0,Personal Auto,568,Two-Door Car
3634,HQ87008,California,2627,Bachelor,F,94962,67,4,Personal Auto,321,Two-Door Car
3635,FM30352,Oregon,9095,High School or Below,F,0,256,0,Personal Auto,1943,Luxury Car
3636,PD30266,California,5015,College,F,73809,125,0,Special Auto,537,SUV
3637,GA50461,Oregon,4726,Bachelor,F,13037,124,0,Personal Auto,839,SUV
3638,FY84962,California,3059,High School or Below,M,0,88,0,Personal Auto,989,Four-Door Car
3639,GT14584,Oregon,4122,College,F,75272,103,0,Personal Auto,71,SUV
3640,IA87250,Arizona,2620,Master,F,39278,66,0,Personal Auto,65,Four-Door Car
3641,MM67983,Oregon,4938,Bachelor,M,36913,62,0,Personal Auto,90,Four-Door Car
3642,MW40110,California,4691,Bachelor,M,0,74,1,Personal Auto,407,Four-Door Car
3643,SH93005,California,6005,College,M,13528,86,0,Personal Auto,412,Four-Door Car
3644,KD69941,California,4941,Bachelor,M,0,137,0,Personal Auto,986,SUV
3645,JV38934,Washington,2254,Bachelor,F,0,65,1,Personal Auto,768,Four-Door Car
3646,XI16714,Arizona,2554,High School or Below,F,0,72,0,Corporate Auto,405,Four-Door Car
3647,DG68667,Arizona,8123,Doctor,M,12617,108,0,Personal Auto,648,SUV
3648,AR40217,Oregon,19079,High School or Below,F,42754,65,4,Personal Auto,279,Two-Door Car
3649,IM73868,Oregon,10461,College,M,0,155,0,Corporate Auto,1116,Sports Car
3650,BR44176,California,4669,High School or Below,F,76157,116,0,Personal Auto,556,Two-Door Car
3651,MY51849,Oregon,4903,Bachelor,F,0,66,0,Personal Auto,469,Four-Door Car
3652,FQ61281,Oregon,83325,High School or Below,M,58958,231,0,Personal Auto,1108,Luxury Car
3653,NJ72300,Oregon,8009,Bachelor,F,0,107,0,Personal Auto,740,SUV
3654,YO81740,Oregon,23895,Bachelor,F,0,98,0,Personal Auto,705,Four-Door Car
3655,WM25415,Oregon,7732,High School or Below,F,34430,65,0,Personal Auto,184,Two-Door Car
3656,GU41036,Oregon,9416,High School or Below,M,13411,127,0,Personal Auto,609,SUV
3657,NN66592,California,5923,Bachelor,M,73758,74,0,Personal Auto,301,Four-Door Car
3658,TO29918,California,3833,High School or Below,F,0,116,2,Personal Auto,1397,Sports Car
3659,PF53601,Oregon,28432,Bachelor,M,17130,198,0,Special Auto,950,Luxury SUV
3660,TF61492,Washington,5553,College,F,0,92,3,Personal Auto,662,Four-Door Car
3661,PD52748,Oregon,10036,High School or Below,F,0,134,1,Personal Auto,1353,SUV
3662,TF68928,Arizona,6575,Bachelor,M,10517,92,0,Personal Auto,441,Four-Door Car
3663,VZ79366,California,4362,College,M,58842,110,0,Personal Auto,528,Four-Door Car
3664,SQ53118,California,7873,College,M,22355,71,3,Personal Auto,340,Four-Door Car
3665,QZ56257,Washington,13021,High School or Below,F,0,223,5,Personal Auto,1605,Luxury Car
3666,ZI34278,Arizona,4492,Bachelor,F,21137,61,1,Personal Auto,292,Four-Door Car
3667,ZB82406,Oregon,6650,Bachelor,F,0,99,2,Personal Auto,712,Four-Door Car
3668,OP93305,California,11093,High School or Below,M,78255,95,0,Personal Auto,456,Four-Door Car
3669,CK31454,Arizona,5107,Bachelor,F,35625,65,1,Special Auto,288,Four-Door Car
3670,FX81675,California,7334,College,F,87957,61,0,Personal Auto,308,Four-Door Car
3671,BK85520,Oregon,4996,College,F,25915,64,0,Corporate Auto,317,Two-Door Car
3672,KB18303,California,8658,College,M,62464,109,0,Corporate Auto,400,Sports Car
3673,GX47381,California,9657,High School or Below,M,0,131,0,Corporate Auto,628,SUV
3674,RX31862,California,6176,High School or Below,M,49529,78,0,Personal Auto,234,Two-Door Car
3675,YQ58965,California,2867,Bachelor,F,23376,78,0,Personal Auto,374,Four-Door Car
3676,HG60406,California,2821,College,M,0,81,0,Personal Auto,583,Four-Door Car
3677,BC52397,Arizona,2843,College,M,67952,71,0,Personal Auto,167,Two-Door Car
3678,AR69517,California,11790,College,M,25251,66,0,Corporate Auto,316,Four-Door Car
3679,JJ23168,Arizona,7785,High School or Below,F,20497,65,0,Personal Auto,425,Four-Door Car
3680,NB39218,California,12315,High School or Below,M,68420,104,1,Personal Auto,499,Four-Door Car
3681,FP95606,Arizona,4810,College,F,24711,122,0,Personal Auto,259,Sports Car
3682,YP27180,California,27279,College,F,76530,119,4,Personal Auto,254,SUV
3683,JK74110,California,3980,High School or Below,M,98333,99,1,Personal Auto,459,Four-Door Car
3684,MC85738,California,14635,Bachelor,F,0,139,0,Personal Auto,667,SUV
3685,CE78778,Oregon,3761,College,F,0,106,1,Personal Auto,1116,Four-Door Car
3686,LT72149,Nevada,5619,High School or Below,M,0,153,0,Personal Auto,1027,SUV
3687,ZC89812,Arizona,5304,Bachelor,M,0,74,0,Personal Auto,532,Four-Door Car
3688,GF68713,Oregon,3207,Bachelor,M,24695,82,0,Personal Auto,393,Four-Door Car
3689,HB23001,California,8697,Bachelor,M,26287,111,0,Personal Auto,279,Two-Door Car
3690,DH99299,California,8717,College,M,83846,74,3,Personal Auto,355,Four-Door Car
3691,RA61917,Washington,8029,High School or Below,F,76081,68,0,Personal Auto,384,Four-Door Car
3692,KM65135,Oregon,4763,College,M,14957,66,0,Corporate Auto,316,Four-Door Car
3693,RR37482,Washington,23055,High School or Below,M,41727,117,1,Personal Auto,82,Four-Door Car
3694,WM24870,Nevada,5383,College,F,89092,68,2,Personal Auto,91,Two-Door Car
3695,EC78254,Washington,8409,College,F,53986,70,1,Corporate Auto,127,Four-Door Car
3696,CQ19667,Oregon,4257,Bachelor,F,49853,109,0,Personal Auto,679,Four-Door Car
3697,AY43037,Oregon,14708,High School or Below,M,36670,189,0,Corporate Auto,907,Luxury Car
3698,GN36177,Nevada,2593,Bachelor,M,43626,67,0,Personal Auto,321,Two-Door Car
3699,VL36269,Washington,2466,High School or Below,F,0,70,0,Special Auto,504,Four-Door Car
3700,UA58104,California,7933,College,F,76505,65,0,Personal Auto,144,Four-Door Car
3701,GR12431,California,36860,College,F,66216,103,0,Personal Auto,96,Sports Car
3702,IV37346,Oregon,7412,College,F,52497,63,0,Corporate Auto,302,Two-Door Car
3703,VU99589,Arizona,34611,High School or Below,F,20090,109,0,Personal Auto,523,Sports Car
3704,VV61641,Oregon,18726,High School or Below,F,0,185,2,Personal Auto,1543,SUV
3705,ZY26831,California,7249,Bachelor,F,37751,93,0,Corporate Auto,56,Four-Door Car
3706,IP84574,Oregon,8193,College,F,54840,72,3,Corporate Auto,468,Four-Door Car
3707,XF33416,Oregon,8692,College,F,31986,111,0,Personal Auto,532,Four-Door Car
3708,PV62583,Nevada,9799,College,M,22166,126,0,Personal Auto,604,SUV
3709,QK29271,California,14084,Bachelor,M,0,208,0,Corporate Auto,2270,Luxury Car
3710,ZF58696,California,13104,High School or Below,M,0,130,0,Personal Auto,1430,Sports Car
3711,PK37320,Oregon,2628,Master,F,83838,65,0,Personal Auto,281,Two-Door Car
3712,EP35930,Oregon,5245,Master,F,46061,65,0,Personal Auto,21,Two-Door Car
3713,TS34391,Oregon,8092,College,M,50825,102,0,Personal Auto,369,SUV
3714,ST65635,Arizona,2719,College,F,14030,72,0,Corporate Auto,345,Two-Door Car
3715,AQ25590,Washington,5445,High School or Below,F,20282,79,3,Personal Auto,507,Two-Door Car
3716,QK37708,California,4514,Bachelor,M,50146,116,1,Personal Auto,759,SUV
3717,EY83434,Washington,22029,High School or Below,M,0,121,0,Personal Auto,580,SUV
3718,DQ55516,California,5408,Bachelor,F,20472,139,0,Corporate Auto,667,SUV
3719,KS72802,Oregon,3768,Master,F,85751,93,0,Corporate Auto,391,Four-Door Car
3720,PE32165,California,27934,High School or Below,F,76912,116,2,Corporate Auto,169,Sports Car
3721,XO78284,Arizona,3887,Master,M,96335,97,0,Personal Auto,161,Four-Door Car
3722,HS39343,Washington,7475,Bachelor,F,29633,196,0,Corporate Auto,534,Luxury Car
3723,ZF77631,California,22758,Master,M,80540,63,0,Personal Auto,65,Four-Door Car
3724,ZE60021,Nevada,5124,High School or Below,F,14465,135,1,Corporate Auto,944,Sports Car
3725,IU15885,Washington,4900,Bachelor,F,0,66,0,Personal Auto,316,Four-Door Car
3726,HI16116,Oregon,5278,Master,F,29899,66,0,Personal Auto,419,Four-Door Car
3727,WH41496,Washington,4821,College,M,0,136,0,Personal Auto,652,SUV
3728,IQ24777,Nevada,8044,Bachelor,M,71391,67,0,Personal Auto,284,Four-Door Car
3729,CA55066,Arizona,12157,High School or Below,M,57449,103,0,Personal Auto,494,Four-Door Car
3730,LG87047,California,18591,High School or Below,M,14209,62,0,Personal Auto,297,Four-Door Car
3731,TK38732,Oregon,4873,High School or Below,M,47824,129,3,Personal Auto,546,SUV
3732,KH94432,Arizona,5338,Doctor,F,48696,66,0,Corporate Auto,48,Four-Door Car
3733,ID21652,Washington,2878,Bachelor,F,79189,71,0,Personal Auto,56,Two-Door Car
3734,RV90030,California,8473,High School or Below,F,0,116,2,Special Auto,1148,Sports Car
3735,CK36026,Arizona,3440,Bachelor,F,23870,91,0,Personal Auto,500,Two-Door Car
3736,UR27848,California,17497,College,M,0,73,0,Personal Auto,350,Two-Door Car
3737,KP68957,California,2544,Bachelor,F,41059,64,0,Corporate Auto,151,Four-Door Car
3738,LC86277,Oregon,3336,High School or Below,M,19447,89,0,Corporate Auto,640,Four-Door Car
3739,UW55977,Washington,5206,Bachelor,M,94392,65,1,Personal Auto,156,Four-Door Car
3740,RE46032,Nevada,43290,College,M,23203,132,0,Personal Auto,1158,SUV
3741,CG69038,Washington,4817,College,M,38157,61,0,Personal Auto,81,Two-Door Car
3742,IR73545,Oregon,13727,College,M,0,126,0,Personal Auto,604,SUV
3743,CR85257,Oregon,4996,High School or Below,M,99761,63,0,Corporate Auto,452,Two-Door Car
3744,JX88012,Oregon,7960,College,F,98350,101,3,Corporate Auto,289,SUV
3745,ED44765,Oregon,7367,High School or Below,F,25318,63,2,Personal Auto,302,Four-Door Car
3746,TW81986,Arizona,5632,Bachelor,F,51721,139,0,Personal Auto,625,SUV
3747,HA56889,Nevada,3884,Bachelor,F,0,114,0,Personal Auto,851,Sports Car
3748,EB72669,California,4518,Bachelor,M,0,78,3,Personal Auto,374,Four-Door Car
3749,CH95772,California,2565,College,M,68321,66,0,Personal Auto,198,Four-Door Car
3750,OZ62735,Arizona,15487,Bachelor,M,69161,129,0,Personal Auto,441,Sports Car
3751,UN50538,Oregon,6395,Bachelor,F,72667,80,0,Personal Auto,383,Four-Door Car
3752,JS76871,Oregon,8639,High School or Below,M,62082,72,0,Corporate Auto,91,Four-Door Car
3753,UG42487,Arizona,9806,High School or Below,F,0,87,0,Personal Auto,626,Four-Door Car
3754,TB56369,California,12472,Bachelor,F,36551,107,0,Personal Auto,53,Four-Door Car
3755,ZN27753,Oregon,5794,Bachelor,M,70524,73,0,Personal Auto,350,Four-Door Car
3756,FH22442,California,2619,High School or Below,F,60477,65,0,Corporate Auto,139,Four-Door Car
3757,LV81383,Washington,3731,High School or Below,F,0,96,0,Personal Auto,460,Four-Door Car
3758,HI34993,Oregon,5421,High School or Below,M,40376,69,0,Personal Auto,427,Four-Door Car
3759,KW59167,Oregon,6521,College,F,72608,82,3,Personal Auto,393,Four-Door Car
3760,BL44722,Nevada,41787,High School or Below,F,46587,119,2,Personal Auto,571,Four-Door Car
3761,QV11152,Arizona,9613,High School or Below,M,34398,61,1,Personal Auto,292,Two-Door Car
3762,SG53084,California,4766,Bachelor,F,70432,61,3,Personal Auto,6,Four-Door Car
3763,EZ30537,Oregon,23984,Doctor,F,79655,296,0,Personal Auto,498,Luxury Car
3764,AY35050,Arizona,7292,College,F,0,98,0,Personal Auto,470,Two-Door Car
3765,UQ59692,California,21255,Bachelor,F,73457,133,1,Personal Auto,198,SUV
3766,JF11031,California,5357,College,M,0,82,0,Personal Auto,393,Four-Door Car
3767,DE53644,California,5192,Bachelor,F,23059,66,0,Personal Auto,372,Two-Door Car
3768,KR53335,Washington,7116,Bachelor,F,0,66,0,Personal Auto,316,Four-Door Car
3769,AJ89108,California,11009,Bachelor,F,51643,283,0,Personal Auto,1358,Luxury Car
3770,MZ10085,Nevada,4328,High School or Below,M,72531,109,1,Personal Auto,523,Sports Car
3771,EV68966,California,9419,College,M,87840,118,1,Personal Auto,161,SUV
3772,PS28082,Arizona,2592,High School or Below,M,57563,66,0,Personal Auto,316,Four-Door Car
3773,MX89333,Arizona,2554,Bachelor,M,0,72,2,Personal Auto,345,Two-Door Car
3774,OE14751,Oregon,3528,Doctor,M,31278,92,4,Personal Auto,441,Two-Door Car
3775,YI73667,Nevada,5340,College,F,0,72,0,Personal Auto,345,Four-Door Car
3776,AX70794,California,2449,High School or Below,M,47122,62,0,Personal Auto,297,Two-Door Car
3777,BF69918,Oregon,5666,High School or Below,M,0,77,0,Personal Auto,534,Four-Door Car
3778,KE61355,Oregon,5272,High School or Below,F,60260,66,0,Corporate Auto,328,Four-Door Car
3779,HG65194,Oregon,8672,College,F,0,125,0,Personal Auto,600,SUV
3780,GV68933,Arizona,7679,High School or Below,M,12677,101,0,Personal Auto,500,SUV
3781,LM76366,Nevada,2999,High School or Below,M,28564,76,0,Corporate Auto,364,Two-Door Car
3782,PS57128,California,3834,Bachelor,F,41341,99,0,Personal Auto,240,Four-Door Car
3783,AH55475,Arizona,33053,College,M,44246,122,3,Personal Auto,585,SUV
3784,LE91297,Oregon,5175,Master,M,0,71,0,Personal Auto,340,Four-Door Car
3785,IF18508,California,7950,High School or Below,F,70610,99,0,Personal Auto,240,Four-Door Car
3786,YE87442,Arizona,9935,High School or Below,F,34831,124,0,Personal Auto,595,SUV
3787,QD85803,California,7861,Bachelor,F,30374,99,0,Personal Auto,304,Four-Door Car
3788,SF25048,California,8092,College,M,50825,102,0,Personal Auto,369,SUV
3789,FH39423,Oregon,5539,Master,F,80727,68,0,Personal Auto,98,Four-Door Car
3790,LW43630,California,9628,Bachelor,F,71269,80,0,Personal Auto,350,Four-Door Car
3791,XO17798,Washington,5827,High School or Below,M,45794,74,0,Personal Auto,449,Four-Door Car
3792,IN15077,California,4807,High School or Below,M,99874,119,0,Corporate Auto,307,Sports Car
3793,NE16405,California,2582,Bachelor,F,76731,64,0,Personal Auto,201,Four-Door Car
3794,TU82820,California,4475,Master,M,73019,112,0,Corporate Auto,537,SUV
3795,FR26341,Oregon,2399,Master,M,19112,62,0,Personal Auto,259,Four-Door Car
3796,MT27589,Oregon,7840,College,M,58414,210,2,Corporate Auto,1008,Luxury SUV
3797,UG72692,Oregon,2378,Bachelor,M,0,70,0,Personal Auto,734,Four-Door Car
3798,MP95255,California,3919,High School or Below,F,66676,97,0,Personal Auto,558,Four-Door Car
3799,EM16179,Arizona,8274,College,F,69011,70,0,Personal Auto,336,Four-Door Car
3800,DR77208,California,9538,Bachelor,M,0,85,0,Personal Auto,58,Two-Door Car
3801,PR31509,Nevada,5331,Bachelor,M,0,71,0,Personal Auto,340,Four-Door Car
3802,SE33381,Arizona,4531,Bachelor,F,0,126,0,Corporate Auto,907,SUV
3803,BW43011,California,3834,High School or Below,M,0,112,0,Personal Auto,806,SUV
3804,YP96182,Oregon,2726,Master,M,31385,69,0,Personal Auto,68,Four-Door Car
3805,WI58274,Oregon,8238,College,F,68261,102,0,Personal Auto,84,Sports Car
3806,YF26585,Nevada,4758,High School or Below,M,92324,119,2,Corporate Auto,603,Sports Car
3807,UH76090,California,8818,Bachelor,F,0,136,4,Personal Auto,1237,SUV
3808,VF36700,Oregon,24278,Master,F,20983,97,1,Personal Auto,451,Four-Door Car
3809,CS32416,Oregon,5595,Bachelor,M,68004,72,0,Corporate Auto,416,Two-Door Car
3810,AT18041,California,2682,High School or Below,F,63471,67,0,Personal Auto,387,Two-Door Car
3811,TB54645,Oregon,3033,Bachelor,F,27369,77,0,Personal Auto,331,Four-Door Car
3812,LX11170,Oregon,4862,High School or Below,F,36839,61,0,Personal Auto,152,Four-Door Car
3813,RO43614,Washington,2128,Bachelor,F,0,65,2,Personal Auto,312,Four-Door Car
3814,QS36363,Arizona,12655,High School or Below,F,26149,157,0,Personal Auto,753,SUV
3815,FX72157,Oregon,8556,High School or Below,F,52440,109,0,Corporate Auto,371,Four-Door Car
